The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,
Number of markers 3,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
50,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00050.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00050.png,217.1935484,777.2322581,266.547619,539.1428571,369.5301205,801.1686747,399.6311475,558.5327869,514.2578616,746.0314465,535.5779817,599.3394495
51,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00051.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00051.png,220.3495935,773.6097561,258.9403974,530.9072848,370.7094595,799.9256757,391.8209877,551.7901235,520.9753086,747.0493827,525.8367347,608.8639456
52,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00052.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00052.png,219.1678322,764.8461538,256.6298701,524.3181818,370.36,799.8333333,387.735,548.76,508.3716475,752.8544061,525.2808219,612.0821918
53,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00053.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00053.png,213.5410959,765.5684932,254.8630137,522.630137,354.5165563,815.7019868,393.9069767,549.4127907,507.7857143,749.0357143,524.2727273,614.4895105
54,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00054.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00054.png,202.7641509,754.4716981,260.4,522.4956522,363.6904762,818.7261905,394.9538462,548.3692308,506.6237624,753.4059406,523.0486111,617.2638889
55,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00055.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00055.png,201.4565217,755.0942029,260.1595745,522.2234043,361.4893617,814.7446809,398.4861111,548.1944444,505.7708333,756.8958333,523.3846154,619.9440559
56,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00056.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00056.png,209.888,754.728,259,513.7234043,364.3882353,817.4470588,392.019802,541.8465347,511.3959732,766.4362416,522.2180451,622.2481203
57,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00057.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00057.png,213.2222222,748.6740741,261.287234,513.5531915,359.8735632,809.5402299,397.4761905,543.0884354,502.1494845,772.8247423,519.0225989,622.7288136
58,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00058.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00058.png,207.6771654,751.8582677,257.9459459,505.3581081,356.3333333,803.2916667,400.4144737,544.6447368,496.7419355,773.3817204,519.057554,626.4964029
59,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00059.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00059.png,211.4532374,743.2517986,262.9569892,506.5053763,354.3275862,801.9310345,400.3185185,540.5851852,506.7241379,774.0258621,529.8548387,632.2096774
60,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00060.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00060.png,214.170068,734.3741497,258.5228758,497.6339869,355.9230769,801.3076923,389.3409091,532.5113636,501.5243902,772.9512195,530.9494949,634.7272727
61,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00061.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00061.png,212.6870748,732.6938776,270.6,498.7684211,356.7012987,801.5974026,384.1794872,526.2564103,501.962963,776.9722222,530.0957447,637.7712766
62,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00062.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00062.png,210.734375,732.0234375,262.5902778,490.2847222,353.4968153,803.4585987,379.8848485,514.7333333,502.2743902,787.9146341,529.6494845,640.628866
63,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00063.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00063.png,207.0373134,732.5820896,271.5882353,489.8487395,348.2171053,796.6578947,380.7714286,513.3,503.3787879,792.6893939,528.1173184,643.2569832
64,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00064.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00064.png,206.4201681,735.1008403,272.9135802,488.4814815,345.619469,788.8318584,380.3157895,511.8881579,509.7132353,795.9338235,521.9570552,648.1779141
65,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_29_13/frame00065.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_29_13/frame00065.png,219.008547,739.0940171,260.8267717,479.4330709,345.3445378,788.6470588,380.573913,510.2782609,499.7,799.83125,524.4657534,647.1232877
