The 3D marker tracked was used by the following settings:,,,,,,,,,,,,,,,,,,,,,,
Number of markers 5,,,,,,,,,,,,,,,,,,,,,,
SLIC parameters as Number 12000 Sig 1 Comp 5,,,,,,,,,,,,,,,,,,,,,,
Window size was 35,,,,,,,,,,,,,,,,,,,,,,
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13,,,,,,,,,,,,,,,,,,,,,,
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
32,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00032.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00032.png,142.5054945,1028.830769,112.4896755,1478.047198,214.9009901,1137.361386,197.8230088,1534.865044,360.3455497,1039.319372,341.2645503,1397.767196,451.952381,1136.838095,442.2816092,1332.333333,529.7304965,1056.87234,516.2205882,1290.073529
33,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00033.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00033.png,145.4907563,1028.090756,117.77951,1476.113586,217.1252955,1126.768322,199.2838428,1527.327511,360.8209877,1026.432099,341.1925134,1389.213904,459.5,1126.658537,447.7597403,1328.558442,542.5590551,1057.228346,529.7464789,1285.119718
34,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00034.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00034.png,151.3836806,1015.387153,119.2641844,1452.397163,220.5798319,1117.94958,202.1529933,1519.525499,365.060241,1021,339.173913,1378.789855,472.9809524,1118.647619,458.0662651,1326.307229,549.137931,1062.5,537.97,1287.28
35,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00035.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00035.png,157.99509,1003.626841,122.5677966,1432.970339,225.769392,1109.387841,206.8486239,1512.199541,366.902439,1011.310976,347.7735849,1374.408805,483.4347826,1122.536232,467.8691589,1315.850467,561.0703518,1064.798995,544.0932203,1290.20339
36,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00036.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00036.png,172.1510791,999.9532374,130.5724508,1426.685152,232.2473118,1101.632258,210.7512821,1504.166667,373.6129032,1009.467742,344.8447205,1366.012422,498.8222222,1132.811111,474.32,1325.47,562.2,1069.515385,546.8222222,1296.511111
37,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00037.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00037.png,170.5107296,981.2274678,139.4065744,1424.778547,239.3040936,1095.423002,217.4722222,1497.888889,377.2710843,1003.584337,350.1355932,1355.29661,499.1818182,1139.262626,476.0147059,1328.044118,558.42,1079.766667,547.9247312,1300.505376
38,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00038.png,176.1343669,981.5607235,152.8789346,1409.021792,247.3569794,1088.107551,225.4926004,1493.433404,384.8715084,1001.888268,361.9454545,1347.336364,500.8089888,1143.52809,484.9480519,1345.948052,557.5479452,1084.178082,546.4090909,1302.428571
39,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00039.png,181.0896057,972.4802867,150.141649,1393.02537,255.9586375,1085.76399,233.3525641,1489.391026,396.0546875,1005.632813,375.0177515,1350.733728,494.5227273,1147.715909,486.3881579,1346.5,555.4233577,1088.89781,544.3984375,1304.132813
40,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00040.png,198.6693767,961.0514905,158.7166667,1378.461905,262.3035019,1081.14786,240.5682327,1485.856823,405.0833333,1009.354167,382.3280423,1347.074074,494.4827586,1148.75,483.6866667,1348.113333,557.8242678,1088.154812,544.9652174,1308.565217
41,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_29_13/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_29_13/frame00041.png,206.739759,963.1903614,167.2885572,1375.579602,265.9728097,1079.854985,245.8137755,1481.206633,412.6390041,1009.53527,391.1191489,1345.068085,494.4473684,1151.960526,482.7454545,1359.654545,556.0289855,1096.601449,544.9502762,1311.58011
