The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 16000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31 and path for the second camera was /Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
35,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00035.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00035.png,193.1649122807017,873.9894736842107,254.61132075471698,489.3471698113208,345.75598086124404,997.4545454545456,374.1032028469751,623.6120996441281,448.72614107883817,937.838174273859,462.38888888888886,615.0396825396824,447.8072289156627,1020.0843373493976,454.53900709219863,756.1418439716313,532.8071065989849,989.4111675126904,541.719298245614,709.719298245614
36,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00036.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00036.png,188.94881889763784,871.5826771653543,245.23831775700938,487.2663551401868,333.59798994974875,999.4723618090453,377.19397993311037,628.3979933110368,449.4223300970874,940.1019417475728,462.57142857142856,615.335403726708,448.38938053097337,1020.3628318584069,448.6428571428572,758.5714285714287,528.5380116959063,993.8011695906433,541.2467532467532,712.9675324675325
37,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00037.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00037.png,190.37451737451735,874.1196911196912,242.4705882352941,481.6160990712074,331.94237288135594,1003.8881355932203,376.6192170818506,629.5017793594308,444.50549450549454,929.3846153846154,461.7771739130435,613.8586956521739,447.36666666666673,1022.4916666666667,446.46363636363634,758.9545454545455,530.2555066079295,996.3920704845816,539.7551020408164,717.0136054421769
38,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00038.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00038.png,198.22419928825627,879.4839857651245,242.91784702549572,483.78186968838526,345.85057471264366,1005.2011494252873,377.79552715654955,632.1182108626198,442.44155844155836,926.7402597402596,466.53768844221116,621.5879396984925,446.3636363636364,1024.5867768595042,453.80751173708916,755.4272300469484,531.0507614213196,999.984771573604,539.5348837209302,719.5988372093024
39,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00039.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00039.png,201.40056022408962,890.5406162464985,245.7157894736842,488.77263157894737,335.4901185770751,1005.703557312253,378.1907514450867,633.893063583815,446.9851851851852,922.4888888888887,458.5555555555555,625.5793650793652,445.63120567375887,1025.936170212766,452.7714285714286,751.5785714285713,532.4846625766871,1003.8282208588955,538.0731707317074,723.6422764227643
40,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00040.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00040.png,222.9947229551451,905.8232189973614,258.15517241379314,492.4113300492611,349.4121212121213,1008.2727272727273,377.983286908078,635.2785515320335,442.31386861313865,914.8613138686133,459.0,625.8490566037735,443.9894736842105,1028.6315789473683,450.63013698630135,753.3904109589041,528.2,1007.716129032258,537.9346405228758,726.3267973856209
41,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00041.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00041.png,219.93286219081276,903.6731448763252,267.990625,498.6796875,357.7892156862745,1012.3872549019608,378.42787286063566,636.9437652811737,441.02919708029196,911.7518248175184,459.2689075630252,628.9579831932773,439.33333333333326,1032.1222222222225,448.95862068965516,755.5241379310346,528.7255813953489,1010.4790697674417,536.8827586206896,729.4689655172414
42,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00042.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00042.png,218.8588850174216,901.4285714285713,266.7560240963856,498.26807228915663,349.9577167019028,1021.1458773784357,372.44354838709677,630.766129032258,440.16969696969704,915.6969696969696,458.546875,628.84375,442.5294117647058,1030.625,443.35185185185196,757.4166666666665,529.1990740740741,1014.1574074074074,535.970802919708,732.905109489051
43,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00043.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00043.png,216.54814814814816,898.2944444444445,265.1971014492753,498.1434782608696,358.18735362997666,1028.8899297423889,374.9736842105263,634.5921052631579,441.35036496350375,913.0729927007301,458.76923076923083,629.2153846153848,440.9565217391304,1033.3304347826088,448.7948717948718,762.5769230769231,528.7989949748743,1017.6733668341707,535.5944055944055,735.7902097902098
44,/Volumes/SCI_Storage/Aging/Week0/rat3/cam1/2018-06-08_14_35_31/frame00044.png,/Volumes/SCI_Storage/Aging/Week0/rat3/cam2/2018-06-08_14_35_31/frame00044.png,213.11714285714282,893.137142857143,265.215859030837,499.67988252569745,360.85769230769233,1037.7384615384617,378.63043478260875,640.335403726708,440.74468085106383,912.3971631205674,459.3738317757009,627.981308411215,439.010752688172,1032.8172043010752,446.2377049180328,760.3196721311475,527.5405405405405,1022.7972972972972,531.6746031746031,740.547619047619
