The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2
53,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00053.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00053.png,196.496,508.68,281.75539568345323,259.0287769784173,379.2918918918919,517.1783783783784,435.54,277.31,519.1016949152543,377.3728813559322,553.8930817610063,241.37735849056605
54,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00054.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00054.png,205.76991150442478,505.8053097345133,280.536231884058,263.22463768115944,380.37931034482756,520.5586206896552,429.35087719298247,275.8421052631579,516.0647058823529,383.15294117647056,557.4462365591398,250.91397849462365
55,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00055.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00055.png,207.05072463768116,512.3115942028985,282.90604026845637,262.28187919463085,375.5549132947977,515.7919075144508,430.31410256410254,277.27564102564105,516.4265734265734,387.74825174825173,557.4036144578313,254.30722891566265
56,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00056.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00056.png,203.85321100917432,507.4770642201835,285.2530120481928,262.6867469879518,375.57923497267757,522.3497267759562,429.369696969697,277.6424242424242,525.0769230769231,391.05494505494505,558.4124293785311,257.6666666666667
57,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00057.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00057.png,205.39795918367346,501.13265306122446,285.1111111111111,265.9851851851852,383.0763888888889,527.0138888888889,428.7577639751553,278.3975155279503,524.670731707317,384.219512195122,558.5411764705882,261.4294117647059
58,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00058.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00058.png,215.5,491.8768115942029,286.63276836158195,263.3050847457627,384.75961538461536,531.25,423.5979381443299,276.53092783505156,524.7951807228916,389.3132530120482,558.0613496932515,264.4355828220859
59,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00059.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00059.png,218.31210191082803,492.5095541401274,294.45098039215685,266.1764705882353,376.07643312101914,528.3503184713376,419.6861313868613,275.37226277372264,524.6829268292682,393.3536585365854,550.5915492957746,263.4225352112676
60,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00060.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00060.png,217.63636363636363,492.4895104895105,290.5612244897959,269.5204081632653,374.3809523809524,525.8835978835979,423.1675392670157,277.79057591623035,526.452380952381,400.29761904761904,551.983870967742,268.3306451612903
61,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00061.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00061.png,217.0,484.4014598540146,299.0223880597015,265.3358208955224,368.844262295082,520.4262295081967,424.0925925925926,278.51851851851853,525.6896551724138,401.2413793103448,547.3883495145631,268.18446601941747
62,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00062.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00062.png,216.54477611940297,484.44029850746267,293.3863636363636,269.64772727272725,367.9312977099237,522.1450381679389,425.87919463087246,279.7852348993289,519.5714285714286,407.3809523809524,548.9473684210526,272.86315789473684
63,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00063.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00063.png,215.0,484.0230769230769,299.4962962962963,264.25925925925924,367.2936507936508,522.9285714285714,425.93918918918916,280.1081081081081,520.4078947368421,412.11842105263156,548.3118279569892,275.98924731182797
64,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00064.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00064.png,215.07042253521126,485.22535211267603,302.8029197080292,259.64233576642334,367.53846153846155,525.9230769230769,425.40287769784175,280.0647482014389,523.7263157894737,413.4526315789474,546.8571428571429,278.375
65,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00065.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00065.png,206.6793893129771,516.0992366412214,281.6209150326797,263.11764705882354,377.9645390070922,576.3049645390071,424.2150537634409,307.4301075268817,543.248275862069,514.751724137931,567.2096774193549,353.991935483871
66,/home/elec/Desktop/Aging/Week0/rat2/cam1/2018-06-08_13_30_12/frame00066.png,/home/elec/Desktop/Aging/Week0/rat2/cam2/2018-06-08_13_30_12/frame00066.png,203.71317829457365,528.1550387596899,279.9507042253521,262.4225352112676,370.4054054054054,534.0594594594595,424.8085106382979,280.50354609929076,524.4356435643564,422.4752475247525,544.9117647058823,282.03921568627453
