The 3D marker tracked was used by the following settings:
Number of markers 5
SLIC parameters as Number 12000 Sig 1 Comp 5
Window size was 35
Path for the first camera was /home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12 and path for the second camera was /home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12
Frames,First Camera Frames Name,Second Camera Frames Name,Y Coordinate M,X Coordinate M,Y Coordinate M2,X Coordinate M2,Y Coordinate N,X Coordinate N,Y Coordinate N2,X Coordinate N2,Y Coordinate O,X Coordinate O,Y Coordinate O2,X Coordinate O2,Y Coordinate P,X Coordinate P,Y Coordinate P2,X Coordinate P2,Y Coordinate Q,X Coordinate Q,Y Coordinate Q2,X Coordinate Q2
38,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00038.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00038.png,218.24050632911394,734.7594936708861,151.7659574468085,1076.5841392649904,289.13461538461536,864.9788461538461,243.62702702702703,1150.1810810810812,414.66315789473686,776.2578947368421,376.6666666666667,1037.9569892473119,434.2289156626506,954.6506024096385,411.21794871794873,1163.3910256410256,488.8538461538462,879.2538461538461,464.3333333333333,1089.0977011494253
39,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00039.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00039.png,217.5638888888889,732.4388888888889,150.99649737302977,1075.0157618213661,289.9700374531835,864.9101123595506,245.11330049261085,1149.948275862069,414.6165803108808,774.3886010362694,376.3243243243243,1033.7162162162163,437.67333333333335,946.1666666666666,416.85611510791364,1152.726618705036,487.2625,873.05,468.54285714285714,1076.7428571428572
40,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00040.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00040.png,219.4358490566038,738.6132075471698,150.38528896672506,1075.0332749562172,292.1450094161959,864.4952919020716,246.65121951219513,1149.1926829268293,414.3192488262911,771.9906103286385,374.3128834355828,1030.680981595092,447.2718446601942,942.3689320388349,423.2300469483568,1141.718309859155,494.1327433628319,864.566371681416,470.17293233082705,1061.8646616541353
41,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00041.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00041.png,217.72934472934475,735.1709401709402,150.46690518783544,1075.1556350626117,293.4023210831721,863.880077369439,249.74096385542168,1151.0843373493976,414.94059405940595,771.0049504950495,373.3231707317073,1027.6341463414635,452.29824561403507,936.438596491228,429.8840579710145,1129.207729468599,493.2708333333333,857.9895833333334,476.1142857142857,1051.8428571428572
42,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00042.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00042.png,217.5631868131868,732.4697802197802,149.85357142857143,1074.0214285714285,295.35603112840465,864.1089494163424,256.0899653979239,1153.7993079584776,414.5842105263158,768.6578947368421,372.9102564102564,1025.7820512820513,455.76363636363635,929.9545454545455,434.48275862068965,1116.0689655172414,496.4269662921348,850.2808988764045,477.2159090909091,1036.5511363636363
43,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00043.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00043.png,216.27735849056603,739.3301886792453,149.71115173674588,1073.707495429616,290.5407407407407,855.9308641975308,245.5697399527187,1143.8321513002363,413.1578947368421,764.7719298245614,372.27472527472526,1022.0879120879121,461.4485981308411,922.5233644859813,439.96407185628743,1101.0838323353294,498.87209302325584,841.9302325581396,478.90697674418607,1021.5872093023256
44,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00044.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00044.png,214.97745901639342,742.9036885245902,149.09747292418774,1074.0216606498195,291.4511278195489,856.9598997493734,248.6727272727273,1145.4636363636364,413.70305676855895,758.8558951965066,370.0885416666667,1019.9635416666666,465.8034188034188,915.1794871794872,445.0844155844156,1086.7792207792209,507.0916030534351,830.7557251908397,481.95205479452056,1010.1506849315068
45,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00045.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00045.png,216.5561797752809,732.8314606741573,148.62342342342342,1073.6882882882883,292.93279569892474,857.508064516129,247.25348837209302,1142.8069767441862,413.6214689265537,764.9152542372881,370.3743842364532,1016.7192118226601,469.9473684210526,908.0526315789474,449.40944881889766,1073.984251968504,507.6788990825688,820.7064220183486,482.0416666666667,993.9166666666666
46,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00046.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00046.png,214.3501945525292,740.3249027237354,147.63295880149812,1073.1479400749063,293.79896907216494,857.1855670103092,250.5829596412556,1144.0695067264573,413.764,759.24,370.825,1015.045,473.91525423728814,900.1864406779661,452.97478991596637,1059.436974789916,507.7113402061856,813.0412371134021,481.37226277372264,979.3357664233577
47,/home/elec/Desktop/Aging/Week0/rat2/cam3/2018-06-08_13_30_12/frame00047.png,/home/elec/Desktop/Aging/Week0/rat2/cam4/2018-06-08_13_30_12/frame00047.png,214.05380333951763,743.4471243042672,147.52757352941177,1073.5955882352941,294.6929133858268,857.0262467191601,250.9301204819277,1142.867469879518,411.3893129770992,757.4809160305343,370.1340579710145,1009.6992753623189,481.60227272727275,885.6363636363636,455.50485436893206,1038.6893203883494,506.86238532110093,804.8440366972477,483.17391304347825,966.4202898550725
